word,mean,std,n
curator,2.73,1.72,22
curb,3.59,2.15,22
curd,4.37,2.79,19
cure,4.5,2.76,22
curfew,4.0,2.47,23
curiosity,5.9,2.14,21
curious,5.74,2.12,915
curl,3.05,1.79,20
curling,4.43,1.89,21
currency,4.05,2.62,21
current,3.25,2.17,20
curriculum,3.56,2.36,18
curry,3.17,2.2,18
curse,5.2,2.38,20
curt,3.2,2.35,20
curtain,3.62,2.12,26
curtains,2.63,1.83,19
curtsy,4.6,2.44,20
curve,4.52,2.0,23
curved,3.91,2.69,22
cushion,2.76,1.55,21
cushy,4.23,2.74,22
cuss,6.25,2.34,20
custard,3.5,2.15,22
custodial,3.42,2.7,24
custodian,2.67,1.74,21
custody,4.14,2.8,22
custom,4.0,2.07,21
customary,3.44,1.69,18
customer,3.4,2.06,25
customized,4.87,2.65,23
cut,5.07,2.43,46
cute,5.05,2.82,21
cutie,4.62,2.4,21
cutlass,4.55,1.84,22
cutoff,3.92,1.69,24
cutter,4.35,2.42,26
cutthroat,5.65,2.19,23
cutting board,3.83,2.66,18
cyanide,5.72,2.67,18
cyberspace,5.04,2.7,23
cycle,4.42,2.29,19
cyclone,5.09,2.72,47
cylinder,3.14,2.08,22
cynic,4.68,1.67,19
cynical,4.78,2.73,18
cynicism,5.0,2.47,22
cyst,4.28,2.28,25
cystic,3.55,2.32,22
czar,4.79,2.86,24
dab,3.11,1.91,18
dabble,3.05,1.99,21
dad,4.05,2.52,21
daddy,4.24,2.7,21
daft,2.75,1.68,20
dagger,5.79,2.36,43
daily,4.2,2.48,20
dainty,2.7,1.84,20
daiquiri,4.95,2.31,20
dairy,3.9,2.34,21
daisy,3.95,2.76,19
dam,3.67,2.13,21
damage,4.86,2.61,43
dame,4.22,2.67,18
damn,5.1,2.47,21
damnation,5.77,1.93,22
damp,2.8,1.99,20
damper,3.59,2.04,22
damsel,4.44,2.31,18
dance,5.48,2.62,21
dancer,4.52,2.44,42
dandruff,4.41,2.15,22
dandy,4.0,1.87,21
danger,5.84,2.74,44
dangerous,6.81,2.34,21
dangle,4.25,2.53,20
dank,3.0,1.78,20
dare,5.6,2.64,20
daredevil,6.33,2.18,21
daresay,3.76,2.55,21
daring,6.14,1.9,21
dark,4.09,2.43,22
darken,3.86,2.22,21
darkened,3.77,2.11,22
darkness,4.08,2.04,25
darkroom,3.61,1.73,23
darling,3.95,2.33,21
darn,3.17,2.37,23
dart,3.87,2.58,23
dash,4.29,2.07,24
dashboard,3.15,1.87,20
dashing,4.28,2.56,25
database,3.33,2.33,18
date,4.33,2.5,21
daughter,5.0,2.63,21
dawdle,3.29,1.9,21
dawn,3.1,2.22,20
day,3.62,2.31,21
daybreak,3.95,2.4,21
daycare,3.39,2.43,18
daydream,3.2,2.4,20
daylight,4.05,2.84,20
daytime,4.0,2.61,23
daze,4.5,2.8,26
dazzle,4.96,2.5,46
dazzling,6.36,2.42,22
deacon,3.87,2.32,23
deactivate,4.58,2.76,24
dead,3.91,2.15,23
deadbeat,4.32,2.23,22
deadline,5.74,2.56,23
deadly,5.04,2.75,23
deaf,4.27,2.41,22
deafening,4.56,2.65,25
deal,3.9,2.39,21
dealer,5.42,2.24,19
dealership,2.9,1.83,20
death,5.53,2.62,43
deathbed,4.05,2.77,22
deathly,6.05,2.33,20
debacle,4.78,2.24,23
debatable,5.8,2.4,20
debate,4.86,2.41,21
debauchery,5.28,2.4,18
debilitating,4.41,2.58,22
debrief,3.61,2.29,23
debriefing,3.48,1.47,21
debris,4.23,2.29,22
debt,5.93,2.58,43
debut,3.41,1.99,22
debutante,4.23,1.88,22
decade,3.61,2.52,18
decadence,4.32,2.5,22
decadent,4.05,2.52,21
decaf,3.0,1.97,20
decathlon,4.5,2.71,18
decay,4.59,2.59,22
decaying,4.68,2.4,19
deceased,4.86,2.94,21
decedent,3.15,1.93,20
deceit,5.62,1.94,21
deceitful,5.18,2.56,22
deceive,5.9,2.17,20
decency,3.36,1.65,22
decent,4.15,2.62,20
deception,5.79,2.37,19
deceptive,4.95,2.77,21
decide,3.1,2.47,20
decimal,3.35,2.3,26
decimeter,2.5,1.7,20
decipher,4.39,2.52,23
decision,3.43,2.38,21
decisive,3.95,2.46,20
deck,3.25,2.31,20
declaration,4.24,2.36,21
declare,4.4,1.98,20
decline,3.6,2.5,20
deco,3.74,2.03,23
decode,4.59,2.36,22
decoder,3.43,2.42,21
decompose,4.17,2.23,18
decomposition,4.0,2.55,24
decompress,3.52,2.37,25
decompression,2.91,2.13,23
decontamination,4.96,2.29,23
decor,3.38,2.06,21
decorate,4.33,2.46,21
decoration,4.05,2.22,21
decorative,4.76,2.26,25
decorator,3.15,1.79,20
decorum,2.91,1.87,22
decoy,3.91,2.18,22
decrease,3.05,1.81,22
decree,3.9,2.63,20
decrepit,4.83,2.53,23
decryption,4.12,2.59,25
dedicate,3.35,2.18,20
dedication,4.36,2.18,25
deduce,3.04,2.22,24
deduct,4.11,2.18,19
deductible,4.29,2.46,24
deduction,3.23,2.02,22
deed,3.0,1.59,20
deejay,3.95,2.5,22
deem,3.29,1.65,21
deep,3.9,2.76,21
deer,3.95,2.42,22
defamation,5.62,1.94,21
default,4.57,2.25,21
defeat,4.14,2.49,22
defeated,4.73,2.37,22
defeatist,3.5,2.18,18
defect,4.14,2.8,22
defective,4.17,2.39,23
defector,3.75,2.84,20
defend,4.55,2.26,20
defendant,4.14,2.43,21
defender,3.76,1.97,21
defense,5.11,2.62,19
defenseless,4.9,2.07,20
defensive,4.28,2.95,18
defer,2.7,2.03,20
defiance,5.86,2.33,21
defiant,5.9,1.64,21
defibrillator,5.0,2.31,22
deficiency,4.2,2.53,20
deficient,3.56,2.01,18
deficit,4.19,2.56,21
define,3.95,2.5,20
definite,4.19,1.94,21
definition,3.14,2.44,22
definitive,3.83,1.77,23
deflect,3.68,2.48,25
deformed,4.27,2.19,45
deformity,4.71,2.39,21
defrost,3.48,2.27,23
deft,3.0,2.25,20
defuse,4.68,2.15,22
defy,5.43,2.18,21
degenerate,4.68,2.36,19
degeneration,4.18,2.3,22
degradation,4.26,2.54,23
degrade,4.95,2.44,21
degree,4.1,1.92,21
dehydration,4.68,2.82,25
delay,3.0,2.29,20
delayed,4.05,2.25,43
delegate,3.72,2.35,18
delegation,3.62,1.8,21
delete,3.71,2.24,21
deli,4.3,2.29,23
deliberate,3.48,2.18,21
deliberation,3.95,2.84,20
delicacy,5.0,2.62,24
delicate,3.09,2.21,23
delicatessen,4.45,2.86,20
delicious,4.92,2.92,24
delight,5.02,2.69,43
delighted,5.0,2.28,21
delightful,6.16,2.75,19
delinquency,5.27,2.1,22
delinquent,4.9,2.43,20
delirious,5.81,2.46,21
delirium,4.94,2.82,18
deliver,4.75,2.31,20
deliverance,3.95,2.29,21
delivery,4.04,2.27,24
delta,3.32,2.15,22
delude,3.95,2.08,22
deluge,4.7,2.49,23
delusion,4.6,2.19,20
delusional,5.8,1.94,20
deluxe,4.96,2.35,25
demand,5.85,2.06,20
demeaning,3.74,2.53,23
demeanor,2.9,1.58,21
demented,4.86,2.4,22
dementia,5.05,2.46,22
demise,4.18,2.13,22
demo,3.91,2.02,22
democracy,5.05,2.48,22
democrat,5.65,2.5,20
democratic,4.33,2.35,21
demographic,3.73,2.03,22
demolish,4.5,1.82,24
demolition,5.23,2.67,26
demon,5.34,2.8,47
demonic,6.24,2.07,21
demonstrate,4.14,3.0,21
demonstration,3.53,1.9,19
demure,3.35,2.06,23
den,2.86,1.88,22
deniability,4.5,2.47,24
denial,4.85,2.46,20
denim,3.67,2.18,21
denominator,4.09,2.45,22
denounce,4.08,2.56,25
dense,3.59,1.53,22
density,3.55,2.44,20
dent,3.46,2.75,24
dental,4.79,2.18,19
dentist,4.37,2.58,38
deny,5.63,2.39,19
deodorant,3.73,2.05,26
depart,3.9,2.29,20
department,2.5,1.82,20
departmental,4.12,2.63,24
departure,3.65,2.85,20
depend,4.45,2.21,20
dependable,3.5,3.06,24
dependence,3.55,1.63,22
dependency,4.26,2.34,23
dependent,3.73,2.27,22
depict,3.88,1.96,17
deplorable,4.73,2.19,22
deploy,4.96,2.36,23
deployment,5.95,2.19,20
deport,3.84,2.36,19
deportation,4.42,2.3,26
depose,4.3,2.03,20
deposit,4.5,2.63,22
deposition,4.18,2.2,22
depository,4.05,2.76,20
depot,3.19,1.94,21
depravity,4.36,2.87,22
depress,3.14,1.46,22
depressed,4.25,3.24,20
depressing,3.0,2.11,19
depression,5.2,2.09,20
depressive,3.48,2.38,21
deprivation,4.57,1.91,21
deprive,3.72,2.19,18
depth,4.35,2.3,20
deputy,4.05,2.31,21
derail,4.85,2.87,20
derelict,4.4,2.57,43
derivative,3.72,2.35,18
derive,2.9,1.92,20
dermatologist,3.61,2.29,23
derogatory,3.95,2.06,20
descend,3.17,2.37,24
descendant,4.24,1.73,21
descent,3.9,2.19,21
describe,2.95,1.85,20
description,3.64,2.13,22
descriptive,3.45,2.13,22
desecrate,4.12,2.76,24
desecration,5.1,2.77,20
desert,3.5,2.33,20
deserter,4.97,2.28,40
desertion,3.67,2.58,24
deserve,4.5,1.88,20
deserving,4.35,2.19,26
design,3.95,2.65,21
designate,4.6,2.74,20
designated,3.85,1.93,20
designer,5.0,2.64,20
desirable,6.25,2.69,20
desire,6.2,2.33,20
desist,3.84,1.83,19
desk,2.45,1.67,20
desolate,3.22,1.8,18
desolation,4.04,2.2,26
despair,4.64,2.63,22
despairing,4.91,2.07,22
desperado,3.41,2.4,17
desperate,5.0,2.52,23
desperation,6.3,2.43,20
despicable,4.86,2.42,22
despise,4.77,2.22,22
despondent,4.64,2.34,22
dessert,5.5,3.11,18
destination,4.57,2.87,21
destiny,4.76,2.55,21
destitute,4.2,2.14,20
destroy,5.16,2.85,45
destroyer,6.09,2.33,22
destruct,6.09,2.47,23
destruction,5.62,2.6,45
destructive,6.38,1.56,21
detach,3.19,1.94,21
detached,3.6,2.38,47
detachment,3.32,2.44,22
detail,3.81,2.09,21
detailed,4.35,2.28,20
detain,4.25,2.36,20
detect,4.57,2.56,23
detection,3.95,2.09,21
detective,4.55,2.58,20
detector,4.52,1.97,21
detention,4.57,2.52,21
deter,3.86,1.82,21
detergent,3.25,2.38,20
deteriorate,4.86,2.55,22
deteriorating,5.52,2.15,23
deterioration,5.0,2.35,21
determination,5.52,2.23,23
determine,4.68,2.51,22
deterrent,4.23,2.05,22
detest,5.09,2.09,22
detonate,6.1,2.49,21
detonation,4.83,2.58,24
detonator,5.39,2.27,23
detour,4.58,2.29,19
detriment,4.4,2.7,20
deuce,3.5,1.82,22
deutschmark,3.23,2.52,22
devastating,5.5,2.69,26
devastation,5.48,2.46,21
develop,4.5,2.09,22
developer,3.75,2.53,20
development,4.23,2.16,22
deviant,5.62,2.09,21
deviate,4.27,2.43,22
deviation,4.7,2.56,20
device,3.42,2.34,19
devil,5.4,3.06,43
deviled,4.24,2.17,21
devilish,6.38,2.2,24
devious,3.83,2.62,23
devise,4.48,2.02,21
devoid,3.22,1.83,18
devote,4.05,1.94,22
devoted,4.22,2.11,23
devotion,4.73,2.49,22
devour,6.06,2.36,18
devout,4.13,2.3,23
dew,3.04,1.8,23
dexterity,3.26,2.23,19
diabetes,4.04,2.42,23
diabetic,3.86,2.25,22
diabolical,5.32,2.98,22
diagnose,3.72,2.11,18
diagnosis,4.0,2.7,21
diagnostic,4.57,1.83,23
diagonal,3.29,1.82,21
diagram,3.71,1.74,21
dial,3.76,1.87,21
dialect,4.26,2.38,19
dialogue,2.86,1.9,21
dialysis,4.91,2.23,23
diameter,4.04,1.87,23
diamond,5.82,2.57,45
diaper,3.41,1.87,22
diaphragm,3.96,2.5,23
diarrhea,6.85,2.03,20
diary,3.73,2.19,22
dib,3.05,2.11,20
dibs,4.62,2.11,21
dice,4.64,2.17,22
dicey,4.7,2.05,20
dick,5.6,2.96,20
dickhead,5.26,2.08,19
dictate,3.24,2.0,21
dictation,2.94,2.01,18
dictator,5.5,2.44,22
dictatorship,6.38,1.75,21
diction,3.73,2.25,22
dictionary,2.91,1.95,23
diddle,3.15,1.9,20
die,6.9,2.21,21
diesel,3.78,1.96,18
diet,3.83,2.09,18
differ,3.26,2.43,23
difference,3.15,2.23,20
different,3.95,2.2,21
differential,3.62,2.13,21
difficult,4.45,2.35,20
difficulty,4.21,2.62,19
diffuse,3.86,2.53,22
dig,3.67,2.59,21
digest,2.9,1.7,21
digestion,3.86,2.32,22
digestive,4.0,2.25,20
digit,3.05,1.83,21
digital,4.36,2.22,25
dignified,3.48,2.06,42
dignify,4.24,2.05,21
dignity,3.71,1.98,21
dike,4.85,2.78,20
dilation,4.14,1.96,22
dildo,5.09,2.65,22
dilemma,5.19,2.56,21
diligence,4.63,2.45,19
diligent,4.33,2.82,24
dill,3.25,2.2,20
dim,3.55,2.31,20
dime,3.52,2.34,21
dimension,3.73,2.05,22
dimensional,3.41,2.3,22
diminish,3.87,1.87,23
diminutive,3.5,2.16,20
dimwit,3.5,2.11,22
dine,4.0,2.08,20
diner,4.04,2.33,23
dinghy,4.17,2.12,18
dingo,4.25,2.07,20
dingy,4.57,2.54,23
dining,4.7,2.57,23
dinky,3.67,2.03,21
dinner,3.85,2.34,47
dinnertime,5.2,2.53,20
dinosaur,5.33,2.03,18
diocese,4.0,2.37,26
dioxide,3.95,2.44,22
dip,3.35,2.16,20
diploma,5.25,2.4,20
diplomacy,5.22,2.13,23
diplomat,3.65,2.01,23
diplomatic,4.45,2.04,20
dipper,3.36,1.97,22
dippy,4.32,2.15,22
dipstick,3.52,2.16,21
dire,5.0,2.14,21
direct,4.29,1.9,21
direction,3.33,2.22,18
directive,4.3,2.29,23
director,3.75,2.27,20
directory,3.33,1.98,21
dirt,3.44,2.13,41
dirty,5.05,2.18,21
disability,3.9,1.62,20
disable,3.6,1.7,20
disabled,3.71,2.05,21
disadvantage,3.9,1.71,20
disagree,4.9,2.07,20
disagreeable,4.26,2.6,23
disagreement,3.91,2.54,23
disappear,4.35,2.56,20
disappearance,4.95,2.25,21
disappoint,3.91,2.04,43
disappointed,4.47,2.37,19
disappointing,4.1,2.23,21
disappointment,4.9,2.63,20
disapproval,4.23,2.22,22
disapprove,3.81,2.4,21
disarm,3.7,2.55,23
disaster,6.35,2.59,23
disastrous,4.23,2.47,22
disband,3.38,2.01,21
disbelief,5.58,2.27,19
disc,3.56,2.43,18
discard,3.71,1.9,21
discerning,4.26,2.24,23
discharge,4.94,2.11,17
disciple,3.52,2.14,21
disciplinary,4.56,3.07,18
discipline,5.8,2.21,20
disciplined,4.4,2.44,20
disclose,4.45,2.24,20
disclosure,3.15,2.03,20
disco,5.25,2.36,20
discoloration,4.05,2.31,21
discomfort,4.43,2.42,42
disconcerting,4.36,2.52,22
disconnect,3.12,2.49,24
discontent,4.67,2.93,18
discontinue,3.89,2.11,18
discord,5.43,1.86,21
discount,4.62,2.5,24
discourage,3.73,2.35,22
discouraged,3.38,2.38,39
discouraging,4.17,2.37,23
discourse,4.27,2.57,22
discover,5.7,3.01,20
discovery,6.04,2.53,23
discredit,4.05,2.44,21
discreet,3.4,2.39,20
discrepancy,3.75,2.67,20
discretion,3.57,2.04,21
discretionary,3.0,2.05,22
discriminate,4.05,2.29,21
discriminating,4.78,2.54,23
discrimination,5.62,2.55,24
discuss,2.76,2.45,21
discussion,5.0,2.52,19
disdain,3.21,2.26,24
disdainful,4.7,2.38,43
disease,5.5,2.31,20
diseased,5.48,2.52,21
disembodied,5.5,2.69,26
disengage,3.95,1.75,21
disgrace,4.28,2.49,25
disgraceful,4.08,2.53,25
disgruntled,3.55,2.65,22
disguise,4.36,2.34,22
disgust,5.0,2.35,23
disgusted,4.89,2.38,47
disgusting,6.15,2.62,20
dish,3.57,2.29,23
dishonest,4.95,2.24,22
dishonesty,5.39,2.68,18
dishonor,4.82,2.44,22
dishonorable,5.76,1.79,21
dishwasher,3.05,2.06,21
disinfect,4.0,2.17,23
disinfectant,2.96,2.12,24
disintegrate,5.43,2.54,21
disk,2.95,2.08,22
dislike,4.27,2.6,22
disloyal,5.14,2.46,22
disloyalty,5.77,2.2,22
dismal,3.29,1.9,21
dismantle,4.05,2.04,20
dismay,2.85,1.79,20
dismiss,3.7,2.11,20
dismissal,4.48,2.37,23
dismissive,2.67,1.64,18
dismount,3.59,2.13,22
disobedience,4.5,2.69,22
disobey,5.35,2.25,23
disorder,4.9,2.38,20
disorderly,4.85,2.78,20
disorientation,5.1,2.36,20
disoriented,4.81,2.21,26
disown,4.54,2.4,24
disparage,3.96,1.97,23
dispatch,3.55,2.18,22
dispatcher,3.86,2.48,21
dispensary,4.14,2.44,22
dispense,2.95,2.06,21
dispenser,4.18,2.54,22
dispersal,4.43,2.59,23
disperse,3.67,2.01,21
displace,3.8,2.59,20
displacement,3.86,2.01,21
display,3.81,1.91,21
displease,5.71,2.22,21
displeased,4.22,2.56,45
displeasure,4.81,2.5,21
disposable,2.9,1.48,20
disposal,4.42,2.29,19
dispose,5.53,2.34,19
disposition,4.16,2.41,19
disprove,4.3,2.1,23
dispute,4.55,2.87,20
disqualify,4.7,1.84,20
disregard,3.5,2.32,22
disrespect,5.35,2.48,23
disrespectful,4.65,2.17,23
disrupt,4.87,2.2,23
disruption,5.48,2.27,23
disruptive,6.1,2.47,20
dissatisfied,4.82,1.99,22
dissect,5.43,1.85,23
dissection,4.32,2.23,22
dissent,4.0,2.02,22
dissertation,3.71,1.71,21
dissociative,4.61,2.37,23
dissolve,3.36,1.56,22
dissuade,3.35,2.16,20
distance,3.81,1.89,21
distant,2.95,2.13,22
distasteful,5.05,1.82,20
distilled,3.11,1.97,19
distinct,3.67,2.71,21
distinction,3.6,2.36,25
distinctive,3.78,2.18,18
distinguish,3.87,2.01,23
distinguished,4.4,2.1,25
distinguishing,5.7,2.56,20
distort,3.62,2.7,24
distorted,5.29,2.24,21
distortion,4.43,2.71,21
distract,3.55,2.04,22
distraction,3.94,2.1,18
distraught,5.64,2.72,22
distress,4.0,3.16,24
distressed,6.28,2.11,39
distressing,5.52,2.95,23
distribute,3.72,1.84,18
distribution,3.45,2.58,20
distributor,3.2,1.78,25
district,3.0,1.59,20
distrust,4.05,2.77,21
disturb,4.98,2.47,42
disturbance,5.19,2.34,21
disturbing,5.65,2.5,20
ditch,3.81,1.97,21
ditto,3.9,2.65,20
ditty,3.68,2.08,22
diva,4.55,2.46,22
dive,3.79,2.78,24
diver,5.42,2.46,19
diverse,3.64,2.27,25
diversion,4.48,2.46,21
diversionary,3.52,2.09,21
diversity,3.21,2.32,24
divert,4.1,2.13,20
divide,4.62,1.91,21
divine,3.05,2.33,21
division,3.57,1.89,21
divorce,5.39,2.62,44
divorcee,3.8,2.57,25
divulge,5.43,2.25,21
divvy,3.27,2.05,22
dizziness,4.95,2.64,21
dizzy,4.67,2.32,24
do,3.67,2.15,21
doable,4.24,2.02,21
doc,3.14,2.61,21
docile,2.47,1.9,19
dock,3.44,2.45,18
docket,3.3,2.03,20
docking,3.74,2.03,23
doctor,4.05,2.4,21
doctorate,3.91,2.11,22
doctrine,3.0,1.69,22
document,2.9,1.64,21
documentary,3.76,2.59,21
documentation,3.38,1.63,21
documents,3.73,2.25,22
dodger,3.95,2.27,21
dodgy,4.55,2.39,20
dodo,4.0,2.33,22
doer,4.38,2.62,21
dog,5.43,2.64,21
dogface,4.14,2.27,22
doggy,4.79,2.8,19
doghouse,2.68,2.1,22
dojo,4.15,2.78,20
dole,4.4,2.35,25
doll,3.51,2.25,43
dollar,5.57,2.73,21
dollhouse,3.55,2.26,22
dolphin,3.0,2.45,22
domain,3.36,2.68,22
dome,4.42,2.48,19
domestic,2.8,2.26,20
domesticated,3.67,1.93,21
dominance,5.5,2.76,20
dominant,5.36,2.48,22
dominate,6.4,2.19,20
domination,5.0,2.71,22
dominatrix,5.65,2.66,20
dominion,4.67,2.31,21
domino,3.46,2.62,24
donate,3.25,2.23,24
donation,4.0,2.37,21
donkey,2.9,1.89,20
donor,3.76,1.76,21
doodle,4.09,2.14,22
doom,6.17,2.92,18
doomsday,6.22,2.66,23
door,3.19,2.04,21
doorbell,4.17,2.31,23
doorknob,2.64,1.6,25
doorman,3.35,2.17,26
doormat,3.2,2.09,20
doornail,3.32,2.4,22
doorstep,3.26,1.89,23
doorway,3.65,2.53,23
dopamine,4.58,2.63,19
dope,4.24,2.57,21
dopey,2.91,1.95,23
dork,2.88,2.01,24
dorky,4.5,2.44,22
dorm,4.29,1.93,21
dormant,3.0,2.02,21
dormitory,4.5,1.64,20
dorsal,3.7,2.25,20
dosage,4.0,2.2,18
dose,2.95,2.16,21
dossier,3.72,1.56,18
dot,3.09,1.8,22
dotted,3.33,1.53,21
dotty,3.55,2.68,20
double,3.38,2.42,21
doubt,4.33,2.42,21
doubtful,4.55,2.13,22
douche,4.13,2.6,23
dough,4.1,2.02,21
doughboy,4.0,2.02,21
doughnut,4.5,2.34,26
douse,3.92,2.36,25
dove,3.27,2.47,44
downer,3.13,1.69,23
downfall,4.5,2.64,18
downfield,2.5,1.43,20
download,3.6,2.36,25
downriver,3.55,2.44,20
downside,4.63,2.43,19
downtime,3.06,2.26,18
downward,4.05,1.96,21
downy,3.11,1.66,19
dowry,3.11,2.4,18
doze,3.37,2.59,19
dozen,2.95,2.2,19
Dr. Pepper,4.48,2.47,23
drab,2.35,1.57,20
draft,4.1,2.75,20
drafty,3.73,2.25,22
drag,4.81,1.94,21
dragon,5.45,2.87,20
dragonfly,3.86,2.52,21
drain,2.94,1.98,18
drainage,3.52,2.04,21
drainpipe,2.91,2.25,23
drake,4.32,2.44,22
drama,5.14,3.04,22
dramatic,6.59,1.99,22
drape,3.29,1.93,17
drastic,5.2,2.31,20
drat,3.4,2.28,20
draught,3.32,2.24,19
draw,3.6,2.26,20
drawback,3.08,2.6,24
drawbridge,3.3,2.25,20
drawer,3.0,1.71,18
dread,4.5,2.4,20
dreaded,5.1,2.55,21
dreadful,4.5,2.71,18
dream,4.37,2.81,43
dreamboat,4.27,2.33,22
dreamer,4.4,2.77,25
dreamland,3.95,3.33,20
dreamy,4.9,2.79,20
dreary,3.54,2.13,41
dredge,3.36,2.13,22
dress,4.73,2.44,45
dresser,2.58,1.64,19
dressmaker,3.05,2.6,21
dressy,4.15,2.48,20
dribble,3.75,2.1,20
drift,3.32,2.29,19
drifter,4.32,2.46,22
driftwood,3.1,2.19,21
drill,5.11,2.13,19
drink,5.19,2.56,21
drinker,5.32,2.85,22
drip,3.7,2.3,20
drive,4.19,1.91,21
drivel,4.65,1.9,20
driver,3.15,2.41,20
driveway,3.38,2.29,21
drizzle,4.23,2.39,22
droll,3.41,1.94,22
drone,4.3,2.29,23
drool,2.7,1.84,20
droopy,3.18,1.79,22
drop,4.67,2.35,21
dropout,4.7,2.39,20
dropper,3.45,2.42,22
drought,3.55,2.15,22
drown,5.35,2.69,43
drowsy,2.83,1.87,23
drug,4.48,2.52,21
drug dealing,4.7,2.87,23
druggist,4.0,2.34,20
drugs,5.78,2.66,23
drugstore,4.05,2.66,22
drum,4.67,2.54,21
drummer,4.5,2.19,20
drunk,5.05,2.87,20
drunk driving,5.73,2.55,22
drunkard,4.45,2.21,20
drunken,4.36,2.38,22
drunkenness,6.05,2.16,21
dry,3.8,2.14,20
dryer,2.43,1.43,21
dual,4.39,2.78,23
dub,4.58,2.57,19
dubious,4.33,1.8,21
duchess,3.92,2.75,24
duck,4.0,1.84,21
duckling,3.92,2.37,26
ducky,3.81,2.6,21
duct,2.8,2.06,25
dud,3.33,2.06,18
dude,3.81,2.14,21
due,4.38,3.01,21
duel,5.55,2.61,20
duet,3.79,2.3,24
duffel,3.5,1.96,26
dugout,4.08,1.55,25
duh,3.9,2.47,20
duke,4.21,2.04,24
dull,1.67,1.03,18
dullard,3.58,2.55,26
dumb,5.3,2.75,20
dumbbell,3.54,2.62,24
dummy,3.79,2.15,38
dump,3.67,2.06,21
dumpling,2.5,1.71,22
dumpster,4.0,2.14,21
dunce,4.95,1.91,21
dune,2.76,1.87,21
dung,3.45,2.32,22
dungeon,5.13,2.47,23
dunk,3.6,2.37,20
duo,3.75,2.27,20
dupe,3.73,2.0,22
duplex,3.09,2.23,23
duplicate,4.5,2.33,20
duration,3.3,1.4,23
duress,4.45,2.22,22
dusk,3.52,2.2,21
dusky,4.55,2.28,22
dust,3.45,2.19,20
duster,2.85,1.76,20
dustpan,2.86,1.74,21
dusty,4.1,2.32,21
duty,3.71,2.55,21
dwarf,3.43,2.0,23
dweeb,3.86,1.91,22
dwell,3.14,1.88,21
dwelling,3.57,2.04,21
dye,3.3,2.0,20
dyke,3.67,2.46,21
dynamic,5.43,2.45,23
dynamite,6.4,2.54,20
dynamo,5.18,2.42,22
dynasty,4.45,1.99,20
dysentery,3.75,2.45,20
dysfunction,4.9,2.71,20
dysfunctional,4.63,2.36,19
eager,5.78,2.62,18
eagle,4.57,2.77,21
ear,3.5,2.06,20
earful,4.19,2.58,21
earl,3.64,1.87,22
earn,4.35,3.12,26
earnest,3.81,1.99,21
earnings,4.84,2.63,19
earpiece,3.86,2.21,22
earring,3.59,2.02,22
earrings,4.22,2.58,18
earth,5.04,2.65,23
earthling,3.09,1.72,22
earthly,3.55,2.18,22
earthquake,6.76,2.39,21
earthy,3.29,2.03,21
ease,2.45,1.41,22
east,2.5,1.76,20
eastbound,2.2,1.36,20
eastern,3.48,1.6,21
easy,3.82,2.64,49
easygoing,3.2,2.41,40
eat,4.38,2.79,45
eater,4.23,1.88,22
eavesdrop,4.33,2.65,21
ebony,4.32,2.77,22
eccentric,5.19,2.25,21
echelon,3.17,2.35,23
echinacea,3.73,2.45,22
echo,3.61,2.09,18
eclectic,4.5,2.55,24
eclipse,5.12,2.82,25
ecological,3.81,1.72,21
economic,3.62,1.86,21
economics,3.7,2.2,20
economy,5.32,2.23,22
ecosystem,3.71,2.35,21
ecstasy,6.11,2.59,44
ecstatic,6.95,1.99,21
edema,3.27,2.23,22
edge,4.65,2.52,23
edgy,4.39,2.41,23
edible,5.15,2.68,20
edifice,3.95,2.06,22
edit,4.1,1.89,21
editing,5.58,2.29,19
edition,3.79,2.21,24
editor,4.09,2.07,23
editorial,2.9,2.0,21
educate,4.36,2.4,25
education,4.64,2.15,22
educational,4.52,2.73,21
educator,3.5,2.13,22
eel,4.79,2.62,19
eerie,5.57,1.99,21
effect,4.08,2.61,26
effective,3.95,2.32,22
effectiveness,4.95,2.84,19
efficiency,3.74,2.24,23
efficient,3.86,2.36,22
effort,4.12,2.42,24
effortless,3.43,2.38,21
egg,3.28,2.46,46
egghead,3.59,2.67,22
eggnog,4.27,2.78,22
eggplant,3.14,1.68,21
eggshell,3.17,2.09,18
ego,4.17,2.53,24
egomaniac,5.53,2.14,19
egotistical,5.14,2.21,22
eight,3.48,1.81,21
eighteen,3.83,2.09,18
eighty,3.41,2.11,22
ejaculate,6.15,2.39,26
ejaculation,6.18,2.94,22
eject,4.42,2.32,24
ejection,4.29,2.66,17
El Nino,4.09,2.27,23
elaborate,4.23,2.16,22
elastic,4.35,1.94,23
elated,5.14,2.71,21
elbow,3.2,2.12,44
elder,2.5,1.93,20
elderly,2.73,2.1,22
elect,4.0,2.83,20
election,4.23,2.3,26
elective,3.54,2.23,24
electoral,3.86,1.85,21
electric,4.05,2.06,21
electric slide,4.73,2.6,22
electrical,6.0,2.47,20
electrician,3.19,1.81,21
electricity,4.3,2.69,23
electrocute,6.0,3.02,22
electrocution,5.76,2.66,17
electromagnetic,5.22,2.41,23
electron,3.82,2.61,22
electronic,3.64,2.72,22
electronics,4.6,2.37,20
elegance,4.24,2.68,25
elegant,4.43,2.59,23
element,3.9,2.36,21
elemental,4.35,2.33,23
elementary,3.5,2.14,20
elephant,4.23,2.33,22
elevate,4.65,2.1,23
elevation,3.57,2.45,23
